data_width,data_height,rounds,noise,circuit_style,preserved_observable,code_distance,num_qubits,num_shots,num_correct,total_processing_seconds,decoder,version
12,24,36,0.002,bounded_honeycomb_memory_EM3_v2,-,6,288,1032192,1021297,0.15670683899952564,detection_fraction_1,2
12,24,36,0.002,bounded_honeycomb_memory_EM3_v2,-,6,288,783360,769376,0.15670683899952564,detection_fraction_2,2
12,24,36,0.002,bounded_honeycomb_memory_EM3_v2,-,6,288,774144,753147,0.15670683899952564,detection_fraction_3,2
12,24,36,0.002,bounded_honeycomb_memory_EM3_v2,-,6,288,995328,985148,0.15670683899952564,detection_fraction_4,2
12,24,36,0.002,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,886960,0.15670683899952564,detection_fraction_5,2
12,24,36,0.003,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,870805,0.1573274739930639,detection_fraction_0,2
12,24,36,0.003,bounded_honeycomb_memory_EM3_v2,-,6,288,1032192,1015927,0.1573274739930639,detection_fraction_1,2
12,24,36,0.003,bounded_honeycomb_memory_EM3_v2,-,6,288,783360,762528,0.1573274739930639,detection_fraction_2,2
12,24,36,0.003,bounded_honeycomb_memory_EM3_v2,-,6,288,774144,743236,0.1573274739930639,detection_fraction_3,2
12,24,36,0.003,bounded_honeycomb_memory_EM3_v2,-,6,288,995328,980276,0.1573274739930639,detection_fraction_4,2
12,24,36,0.003,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,879239,0.1573274739930639,detection_fraction_5,2
12,24,36,0.005,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,850487,0.1182353320036782,detection_fraction_0,2
12,24,36,0.005,bounded_honeycomb_memory_EM3_v2,-,6,288,1032192,1005484,0.1182353320036782,detection_fraction_1,2
12,24,36,0.005,bounded_honeycomb_memory_EM3_v2,-,6,288,783360,749119,0.1182353320036782,detection_fraction_2,2
12,24,36,0.005,bounded_honeycomb_memory_EM3_v2,-,6,288,774144,723646,0.1182353320036782,detection_fraction_3,2
12,24,36,0.005,bounded_honeycomb_memory_EM3_v2,-,6,288,995328,970405,0.1182353320036782,detection_fraction_4,2
12,24,36,0.005,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,863513,0.1182353320036782,detection_fraction_5,2
12,24,36,0.007,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,831720,0.1357152090058662,detection_fraction_0,2
12,24,36,0.007,bounded_honeycomb_memory_EM3_v2,-,6,288,1032192,994836,0.1357152090058662,detection_fraction_1,2
12,24,36,0.007,bounded_honeycomb_memory_EM3_v2,-,6,288,783360,736188,0.1357152090058662,detection_fraction_2,2
12,24,36,0.007,bounded_honeycomb_memory_EM3_v2,-,6,288,774144,705181,0.1357152090058662,detection_fraction_3,2
12,24,36,0.007,bounded_honeycomb_memory_EM3_v2,-,6,288,995328,961088,0.1357152090058662,detection_fraction_4,2
12,24,36,0.007,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,848888,0.1357152090058662,detection_fraction_5,2
12,24,36,0.01,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,804555,0.18578512901149224,detection_fraction_0,2
12,24,36,0.01,bounded_honeycomb_memory_EM3_v2,-,6,288,1032192,979725,0.18578512901149224,detection_fraction_1,2
12,24,36,0.01,bounded_honeycomb_memory_EM3_v2,-,6,288,783360,718022,0.18578512901149224,detection_fraction_2,2
12,24,36,0.01,bounded_honeycomb_memory_EM3_v2,-,6,288,774144,679877,0.18578512901149224,detection_fraction_3,2
12,24,36,0.01,bounded_honeycomb_memory_EM3_v2,-,6,288,995328,946669,0.18578512901149224,detection_fraction_4,2
12,24,36,0.01,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,827666,0.18578512901149224,detection_fraction_5,2
12,24,36,0.015,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,763448,0.19042694800009485,detection_fraction_0,2
12,24,36,0.015,bounded_honeycomb_memory_EM3_v2,-,6,288,1032192,955634,0.19042694800009485,detection_fraction_1,2
12,24,36,0.015,bounded_honeycomb_memory_EM3_v2,-,6,288,783360,688757,0.19042694800009485,detection_fraction_2,2
12,24,36,0.015,bounded_honeycomb_memory_EM3_v2,-,6,288,774144,640471,0.19042694800009485,detection_fraction_3,2
12,24,36,0.015,bounded_honeycomb_memory_EM3_v2,-,6,288,995328,923927,0.19042694800009485,detection_fraction_4,2
12,24,36,0.015,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,794178,0.19042694800009485,detection_fraction_5,2
12,24,36,0.02,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,728551,0.18445859898929484,detection_fraction_0,2
12,24,36,0.02,bounded_honeycomb_memory_EM3_v2,-,6,288,1032192,933243,0.18445859898929484,detection_fraction_1,2
12,24,36,0.02,bounded_honeycomb_memory_EM3_v2,-,6,288,783360,662307,0.18445859898929484,detection_fraction_2,2
12,24,36,0.02,bounded_honeycomb_memory_EM3_v2,-,6,288,774144,606958,0.18445859898929484,detection_fraction_3,2
12,24,36,0.02,bounded_honeycomb_memory_EM3_v2,-,6,288,995328,902917,0.18445859898929484,detection_fraction_4,2
12,24,36,0.02,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,763498,0.18445859898929484,detection_fraction_5,2
12,24,36,0.03,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,670394,0.19676486699609086,detection_fraction_0,2
12,24,36,0.03,bounded_honeycomb_memory_EM3_v2,-,6,288,1032192,889605,0.19676486699609086,detection_fraction_1,2
12,24,36,0.03,bounded_honeycomb_memory_EM3_v2,-,6,288,783360,616427,0.19676486699609086,detection_fraction_2,2
12,24,36,0.03,bounded_honeycomb_memory_EM3_v2,-,6,288,774144,552172,0.19676486699609086,detection_fraction_3,2
12,24,36,0.03,bounded_honeycomb_memory_EM3_v2,-,6,288,995328,862739,0.19676486699609086,detection_fraction_4,2
12,24,36,0.03,bounded_honeycomb_memory_EM3_v2,-,6,288,903168,709917,0.19676486699609086,detection_fraction_5,2
12,24,36,0.0001,bounded_honeycomb_memory_SD6,-,11,748,903168,897960,0.029724274994805455,detection_fraction_0,2
12,24,36,0.0001,bounded_honeycomb_memory_SD6,-,11,748,1032192,1029436,0.029724274994805455,detection_fraction_1,2
12,24,36,0.0001,bounded_honeycomb_memory_SD6,-,11,748,783360,779332,0.029724274994805455,detection_fraction_2,2
12,24,36,0.0001,bounded_honeycomb_memory_SD6,-,11,748,774144,768762,0.029724274994805455,detection_fraction_3,2
12,24,36,0.0001,bounded_honeycomb_memory_SD6,-,11,748,995328,992586,0.029724274994805455,detection_fraction_4,2
