data_width,data_height,rounds,noise,circuit_style,preserved_observable,code_distance,num_qubits,num_shots,num_correct,total_processing_seconds,decoder,version
10,15,16,0.003,bounded_honeycomb_memory_EM3_v3,V,5,150,2302300,2301283,744.4489296602551,internal,2
10,15,16,0.003,bounded_honeycomb_memory_EM3_v3,V,5,150,10402300,10401299,2937.3600240861997,internal_correlated,2
14,21,22,0.003,bounded_honeycomb_memory_EM3_v3,V,7,294,38702300,38701300,12433.753278835677,internal,2
14,21,22,0.003,bounded_honeycomb_memory_EM3_v3,V,7,294,100000000,99999751,38791.834974418394,internal_correlated,2
18,27,28,0.003,bounded_honeycomb_memory_EM3_v3,V,9,486,100000000,99999839,43263.63944612164,internal,2
18,27,28,0.003,bounded_honeycomb_memory_EM3_v3,V,9,486,100000000,99999996,50491.955405248795,internal_correlated,2
22,33,34,0.003,bounded_honeycomb_memory_EM3_v3,V,11,726,100000000,99999988,56187.545657817274,internal,2
22,33,34,0.003,bounded_honeycomb_memory_EM3_v3,V,11,726,100000000,100000000,71147.21030350914,internal_correlated,2
6,9,10,0.005,bounded_honeycomb_memory_EM3_v3,V,3,54,102300,100288,212.82346544368193,internal,2
6,9,10,0.005,bounded_honeycomb_memory_EM3_v3,V,3,54,102300,101273,166.96449244394898,internal_correlated,2
10,15,16,0.005,bounded_honeycomb_memory_EM3_v3,V,5,150,402300,401114,317.10072555183433,internal,2
10,15,16,0.005,bounded_honeycomb_memory_EM3_v3,V,5,150,1302300,1301244,634.6458615174051,internal_correlated,2
14,21,22,0.005,bounded_honeycomb_memory_EM3_v3,V,7,294,2102300,2101273,1070.79788624309,internal,2
14,21,22,0.005,bounded_honeycomb_memory_EM3_v3,V,7,294,15802300,15801292,7532.503949797014,internal_correlated,2
18,27,28,0.005,bounded_honeycomb_memory_EM3_v3,V,9,486,13102300,13101289,7965.272651773412,internal,2
18,27,28,0.005,bounded_honeycomb_memory_EM3_v3,V,9,486,100000000,99999572,63493.798848097445,internal_correlated,2
22,33,34,0.005,bounded_honeycomb_memory_EM3_v3,V,11,726,81302300,81301298,69930.08382193954,internal,2
22,33,34,0.005,bounded_honeycomb_memory_EM3_v3,V,11,726,100000000,99999963,110987.13589005242,internal_correlated,2
6,9,10,0.007,bounded_honeycomb_memory_EM3_v3,V,3,54,51100,49125,210.48828506167047,internal,2
6,9,10,0.007,bounded_honeycomb_memory_EM3_v3,V,3,54,51100,49904,196.57604994648136,internal_correlated,2
10,15,16,0.007,bounded_honeycomb_memory_EM3_v3,V,5,150,102300,101187,301.3312125201337,internal,2
10,15,16,0.007,bounded_honeycomb_memory_EM3_v3,V,5,150,302300,301159,364.23758417973295,internal_correlated,2
14,21,22,0.007,bounded_honeycomb_memory_EM3_v3,V,7,294,302300,301246,466.30175522575155,internal,2
14,21,22,0.007,bounded_honeycomb_memory_EM3_v3,V,7,294,1802300,1801239,1524.8679794527125,internal_correlated,2
18,27,28,0.007,bounded_honeycomb_memory_EM3_v3,V,9,486,1002300,1001212,1345.888438270893,internal,2
18,27,28,0.007,bounded_honeycomb_memory_EM3_v3,V,9,486,12102300,12101300,14191.094442653703,internal_correlated,2
22,33,34,0.007,bounded_honeycomb_memory_EM3_v3,V,11,726,3202300,3201300,6195.842648164369,internal,2
22,33,34,0.007,bounded_honeycomb_memory_EM3_v3,V,11,726,79502300,79501300,153566.39621333475,internal_correlated,2
6,9,10,0.01,bounded_honeycomb_memory_EM3_v3,V,3,54,12700,11653,158.4140695859678,internal,2
6,9,10,0.01,bounded_honeycomb_memory_EM3_v3,V,3,54,25500,24182,224.4497704419773,internal_correlated,2
10,15,16,0.01,bounded_honeycomb_memory_EM3_v3,V,5,150,25500,24390,259.12221746356227,internal,2
10,15,16,0.01,bounded_honeycomb_memory_EM3_v3,V,5,150,102300,100501,328.3218793887645,internal_correlated,2
14,21,22,0.01,bounded_honeycomb_memory_EM3_v3,V,7,294,51100,49853,390.0309015880339,internal,2
14,21,22,0.01,bounded_honeycomb_memory_EM3_v3,V,7,294,202300,201110,654.2530194937717,internal_correlated,2
18,27,28,0.01,bounded_honeycomb_memory_EM3_v3,V,9,486,102300,100841,894.6112711210735,internal,2
18,27,28,0.01,bounded_honeycomb_memory_EM3_v3,V,9,486,602300,601096,1765.8750067180954,internal_correlated,2
22,33,34,0.01,bounded_honeycomb_memory_EM3_v3,V,11,726,202300,200467,1510.1492572410498,internal,2
22,33,34,0.01,bounded_honeycomb_memory_EM3_v3,V,11,726,1502300,1501284,8168.645878605777,internal_correlated,2
6,9,10,0.015,bounded_honeycomb_memory_EM3_v3,V,3,54,6300,5254,148.25180258508772,internal,2
6,9,10,0.015,bounded_honeycomb_memory_EM3_v3,V,3,54,12700,11009,183.5209699147381,internal_correlated,2
10,15,16,0.015,bounded_honeycomb_memory_EM3_v3,V,5,150,6300,5264,207.1906266734004,internal,2
10,15,16,0.015,bounded_honeycomb_memory_EM3_v3,V,5,150,12700,11591,253.2916782789398,internal_correlated,2
14,21,22,0.015,bounded_honeycomb_memory_EM3_v3,V,7,294,6300,5220,409.3209507651627,internal,2
14,21,22,0.015,bounded_honeycomb_memory_EM3_v3,V,7,294,25500,23719,407.4032182644587,internal_correlated,2
18,27,28,0.015,bounded_honeycomb_memory_EM3_v3,V,9,486,6300,5213,443.9082679681014,internal,2
18,27,28,0.015,bounded_honeycomb_memory_EM3_v3,V,9,486,25500,24004,651.9304518920835,internal_correlated,2
22,33,34,0.015,bounded_honeycomb_memory_EM3_v3,V,11,726,6300,5117,664.6136619132012,internal,2
22,33,34,0.015,bounded_honeycomb_memory_EM3_v3,V,11,726,25500,24325,1451.2542502107099,internal_correlated,2
6,9,10,0.02,bounded_honeycomb_memory_EM3_v3,V,3,54,6300,4625,922.2898401170969,internal,2
6,9,10,0.02,bounded_honeycomb_memory_EM3_v3,V,3,54,6300,4928,144.5757736840751,internal_correlated,2
10,15,16,0.02,bounded_honeycomb_memory_EM3_v3,V,5,150,6300,4300,311.4673141038511,internal,2
10,15,16,0.02,bounded_honeycomb_memory_EM3_v3,V,5,150,6300,4831,232.59103749715723,internal_correlated,2
14,21,22,0.02,bounded_honeycomb_memory_EM3_v3,V,7,294,3100,1931,367.3141029779799,internal,2
14,21,22,0.02,bounded_honeycomb_memory_EM3_v3,V,7,294,6300,4707,484.09911423618905,internal_correlated,2
18,27,28,0.02,bounded_honeycomb_memory_EM3_v3,V,9,486,3100,1782,767.42731540557,internal,2
18,27,28,0.02,bounded_honeycomb_memory_EM3_v3,V,9,486,6300,4572,1329.9877454808448,internal_correlated,2
22,33,34,0.02,bounded_honeycomb_memory_EM3_v3,V,11,726,3100,1657,1689.4682191128377,internal,2
22,33,34,0.02,bounded_honeycomb_memory_EM3_v3,V,11,726,6300,4275,2494.4852329911664,internal_correlated,2
6,9,10,0.03,bounded_honeycomb_memory_EM3_v3,V,3,54,3100,1840,2015.6285881551448,internal,2
6,9,10,0.03,bounded_honeycomb_memory_EM3_v3,V,3,54,3100,1966,1787.1138647680636,internal_correlated,2
10,15,16,0.03,bounded_honeycomb_memory_EM3_v3,V,5,150,3100,1606,1153.4111882259604,internal,2
10,15,16,0.03,bounded_honeycomb_memory_EM3_v3,V,5,150,3100,1677,441.5863000981044,internal_correlated,2
14,21,22,0.03,bounded_honeycomb_memory_EM3_v3,V,7,294,3100,1577,412.9432968420442,internal,2
14,21,22,0.03,bounded_honeycomb_memory_EM3_v3,V,7,294,3100,1535,735.5737361528445,internal_correlated,2
18,27,28,0.03,bounded_honeycomb_memory_EM3_v3,V,9,486,3100,1541,1221.7497793806251,internal,2
18,27,28,0.03,bounded_honeycomb_memory_EM3_v3,V,9,486,3100,1568,1834.8341049333103,internal_correlated,2
22,33,34,0.03,bounded_honeycomb_memory_EM3_v3,V,11,726,3100,1571,2729.4931341116317,internal,2
22,33,34,0.03,bounded_honeycomb_memory_EM3_v3,V,11,726,3100,1592,3384.719796850113,internal_correlated,2
6,9,10,0.0001,bounded_honeycomb_memory_SDEM3,H,3,54,602300,601237,21.97145745740272,internal,2
6,9,10,0.0001,bounded_honeycomb_memory_SDEM3,H,3,54,602300,601130,24.403863672865555,internal_correlated,2
10,15,16,0.0001,bounded_honeycomb_memory_SDEM3,H,5,150,100000000,99999955,12830.667183142388,internal,2
10,15,16,0.0001,bounded_honeycomb_memory_SDEM3,H,5,150,100000000,99999981,12903.587786636548,internal_correlated,2
14,21,22,0.0001,bounded_honeycomb_memory_SDEM3,H,7,294,100000000,100000000,14051.40129027469,internal,2
14,21,22,0.0001,bounded_honeycomb_memory_SDEM3,H,7,294,100000000,100000000,14249.186158990487,internal_correlated,2
18,27,28,0.0001,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,100000000,15427.991351653356,internal,2
18,27,28,0.0001,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,100000000,15469.298416489037,internal_correlated,2
22,33,34,0.0001,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,100000000,17507.91074117273,internal,2
22,33,34,0.0001,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,100000000,18406.69720900897,internal_correlated,2
6,9,10,0.0002,bounded_honeycomb_memory_SDEM3,H,3,54,302300,301140,73.06974837649614,internal,2
6,9,10,0.0002,bounded_honeycomb_memory_SDEM3,H,3,54,302300,301172,69.54411317943595,internal_correlated,2
10,15,16,0.0002,bounded_honeycomb_memory_SDEM3,H,5,150,100000000,99999591,13176.319824825274,internal,2
10,15,16,0.0002,bounded_honeycomb_memory_SDEM3,H,5,150,100000000,99999899,13079.877751986962,internal_correlated,2
14,21,22,0.0002,bounded_honeycomb_memory_SDEM3,H,7,294,100000000,99999996,14029.422084591351,internal,2
14,21,22,0.0002,bounded_honeycomb_memory_SDEM3,H,7,294,100000000,100000000,14211.13150255708,internal_correlated,2
18,27,28,0.0002,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,100000000,15703.708135848166,internal,2
18,27,28,0.0002,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,100000000,15932.810429678066,internal_correlated,2
22,33,34,0.0002,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,100000000,18540.69708540244,internal,2
22,33,34,0.0002,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,100000000,19978.760734400712,internal_correlated,2
6,9,10,0.0003,bounded_honeycomb_memory_SDEM3,H,3,54,202300,201068,155.69343639258295,internal,2
6,9,10,0.0003,bounded_honeycomb_memory_SDEM3,H,3,54,202300,201102,170.53540362184867,internal_correlated,2
10,15,16,0.0003,bounded_honeycomb_memory_SDEM3,H,5,150,70202300,70201300,9387.813513807021,internal,2
10,15,16,0.0003,bounded_honeycomb_memory_SDEM3,H,5,150,100000000,99999690,13127.606633357238,internal_correlated,2
14,21,22,0.0003,bounded_honeycomb_memory_SDEM3,H,7,294,100000000,99999983,13866.97482474614,internal,2
14,21,22,0.0003,bounded_honeycomb_memory_SDEM3,H,7,294,100000000,99999997,14759.165172494017,internal_correlated,2
18,27,28,0.0003,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,100000000,15706.894367651548,internal,2
18,27,28,0.0003,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,100000000,16859.894493987085,internal_correlated,2
22,33,34,0.0003,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,100000000,19181.287417940795,internal,2
22,33,34,0.0003,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,100000000,21471.023486008868,internal_correlated,2
6,9,10,0.0005,bounded_honeycomb_memory_SDEM3,H,3,54,102300,101267,87.14476527110673,internal,2
6,9,10,0.0005,bounded_honeycomb_memory_SDEM3,H,3,54,202300,200302,95.62468890659511,internal_correlated,2
10,15,16,0.0005,bounded_honeycomb_memory_SDEM3,H,5,150,14102300,14101300,1833.9745314668398,internal,2
10,15,16,0.0005,bounded_honeycomb_memory_SDEM3,H,5,150,67902300,67901300,11420.447097344324,internal_correlated,2
14,21,22,0.0005,bounded_honeycomb_memory_SDEM3,H,7,294,100000000,99999848,18932.684440603945,internal,2
14,21,22,0.0005,bounded_honeycomb_memory_SDEM3,H,7,294,100000000,99999989,19458.101800225675,internal_correlated,2
18,27,28,0.0005,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,99999999,20660.7252104308,internal,2
18,27,28,0.0005,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,100000000,23111.224115706515,internal_correlated,2
22,33,34,0.0005,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,100000000,25216.174306786153,internal,2
22,33,34,0.0005,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,100000000,30181.75737552531,internal_correlated,2
6,9,10,0.0007,bounded_honeycomb_memory_SDEM3,H,3,54,102300,100662,67.5824332057964,internal,2
6,9,10,0.0007,bounded_honeycomb_memory_SDEM3,H,3,54,102300,100808,79.1861681244336,internal_correlated,2
10,15,16,0.0007,bounded_honeycomb_memory_SDEM3,H,5,150,5102300,5101300,809.0153898885474,internal,2
10,15,16,0.0007,bounded_honeycomb_memory_SDEM3,H,5,150,23202300,23201300,3551.3996590976603,internal_correlated,2
14,21,22,0.0007,bounded_honeycomb_memory_SDEM3,H,7,294,100000000,99999332,19283.88121235883,internal,2
14,21,22,0.0007,bounded_honeycomb_memory_SDEM3,H,7,294,100000000,99999955,20010.303748165723,internal_correlated,2
18,27,28,0.0007,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,99999984,21681.414483538596,internal,2
18,27,28,0.0007,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,99999999,25122.543041607132,internal_correlated,2
22,33,34,0.0007,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,100000000,28138.547127116006,internal,2
22,33,34,0.0007,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,100000000,34378.92499425495,internal_correlated,2
6,9,10,0.001,bounded_honeycomb_memory_SDEM3,H,3,54,51100,49908,95.99984102020971,internal,2
6,9,10,0.001,bounded_honeycomb_memory_SDEM3,H,3,54,51100,50019,74.60162014956586,internal_correlated,2
10,15,16,0.001,bounded_honeycomb_memory_SDEM3,H,5,150,1702300,1701246,333.84972635190934,internal,2
10,15,16,0.001,bounded_honeycomb_memory_SDEM3,H,5,150,6902300,6901292,1157.6251910494175,internal_correlated,2
14,21,22,0.001,bounded_honeycomb_memory_SDEM3,H,7,294,26902300,26901299,4852.851683976129,internal,2
14,21,22,0.001,bounded_honeycomb_memory_SDEM3,H,7,294,100000000,99999723,21547.83608364081,internal_correlated,2
18,27,28,0.001,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,99999813,24071.294883362716,internal,2
18,27,28,0.001,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,99999997,28763.788453789195,internal_correlated,2
22,33,34,0.001,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,99999990,32823.88631364843,internal,2
22,33,34,0.001,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,99999999,40908.997310760664,internal_correlated,2
6,9,10,0.0015,bounded_honeycomb_memory_SDEM3,H,3,54,51100,49217,81.28293317719363,internal,2
6,9,10,0.0015,bounded_honeycomb_memory_SDEM3,H,3,54,51100,49407,91.44463412673213,internal_correlated,2
10,15,16,0.0015,bounded_honeycomb_memory_SDEM3,H,5,150,502300,501105,150.30180208315141,internal,2
10,15,16,0.0015,bounded_honeycomb_memory_SDEM3,H,5,150,1802300,1801257,342.5712640916463,internal_correlated,2
14,21,22,0.0015,bounded_honeycomb_memory_SDEM3,H,7,294,4002300,4001292,802.3609163500369,internal,2
14,21,22,0.0015,bounded_honeycomb_memory_SDEM3,H,7,294,40602300,40601295,9398.203844797565,internal_correlated,2
18,27,28,0.0015,bounded_honeycomb_memory_SDEM3,H,9,486,39102300,39101300,10735.999717056518,internal,2
18,27,28,0.0015,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,99999914,34362.68994008843,internal_correlated,2
22,33,34,0.0015,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,99999758,40710.85002301703,internal,2
22,33,34,0.0015,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,99999994,52371.80295782653,internal_correlated,2
6,9,10,0.002,bounded_honeycomb_memory_SDEM3,H,3,54,25500,24103,82.01511462824419,internal,2
6,9,10,0.002,bounded_honeycomb_memory_SDEM3,H,3,54,25500,24281,77.67887596716173,internal_correlated,2
10,15,16,0.002,bounded_honeycomb_memory_SDEM3,H,5,150,202300,201035,135.39160601678304,internal,2
10,15,16,0.002,bounded_honeycomb_memory_SDEM3,H,5,150,602300,601281,218.4361012778245,internal_correlated,2
14,21,22,0.002,bounded_honeycomb_memory_SDEM3,H,7,294,1002300,1001264,352.0444287857972,internal,2
14,21,22,0.002,bounded_honeycomb_memory_SDEM3,H,7,294,8702300,8701294,2405.780015716795,internal_correlated,2
18,27,28,0.002,bounded_honeycomb_memory_SDEM3,H,9,486,6402300,6401295,2247.950464341091,internal,2
18,27,28,0.002,bounded_honeycomb_memory_SDEM3,H,9,486,100000000,99999197,35314.783439221326,internal_correlated,2
22,33,34,0.002,bounded_honeycomb_memory_SDEM3,H,11,726,39302300,39301297,21264.95368257584,internal,2
22,33,34,0.002,bounded_honeycomb_memory_SDEM3,H,11,726,100000000,99999945,62027.783786506625,internal_correlated,2
6,9,10,0.003,bounded_honeycomb_memory_SDEM3,H,3,54,12700,11486,76.15386363095604,internal,2
6,9,10,0.003,bounded_honeycomb_memory_SDEM3,H,3,54,12700,11626,66.18137199478224,internal_correlated,2
10,15,16,0.003,bounded_honeycomb_memory_SDEM3,H,5,150,51100,49965,113.95670546265319,internal,2
10,15,16,0.003,bounded_honeycomb_memory_SDEM3,H,5,150,202300,200790,166.8131778538227,internal_correlated,2
14,21,22,0.003,bounded_honeycomb_memory_SDEM3,H,7,294,202300,200688,195.65947626321577,internal,2
14,21,22,0.003,bounded_honeycomb_memory_SDEM3,H,7,294,1002300,1001228,485.8128353615757,internal_correlated,2
18,27,28,0.003,bounded_honeycomb_memory_SDEM3,H,9,486,502300,501055,404.2407950030174,internal,2
18,27,28,0.003,bounded_honeycomb_memory_SDEM3,H,9,486,5802300,5801300,4257.677011288004,internal_correlated,2
22,33,34,0.003,bounded_honeycomb_memory_SDEM3,H,11,726,1302300,1301285,1637.0854562958702,internal,2
22,33,34,0.003,bounded_honeycomb_memory_SDEM3,H,11,726,47902300,47901300,55989.057357468875,internal_correlated,2
6,9,10,0.005,bounded_honeycomb_memory_SDEM3,H,3,54,6300,5149,69.10983042302541,internal,2
6,9,10,0.005,bounded_honeycomb_memory_SDEM3,H,3,54,6300,5300,97.75671103596687,internal_correlated,2
10,15,16,0.005,bounded_honeycomb_memory_SDEM3,H,5,150,12700,11355,84.85095569957048,internal,2
10,15,16,0.005,bounded_honeycomb_memory_SDEM3,H,5,150,25500,24274,113.04327175859362,internal_correlated,2
14,21,22,0.005,bounded_honeycomb_memory_SDEM3,H,7,294,12700,11700,112.72255896311253,internal,2
14,21,22,0.005,bounded_honeycomb_memory_SDEM3,H,7,294,51100,50086,174.97300405288115,internal_correlated,2
18,27,28,0.005,bounded_honeycomb_memory_SDEM3,H,9,486,25500,23925,180.03808369114995,internal,2
18,27,28,0.005,bounded_honeycomb_memory_SDEM3,H,9,486,202300,200670,534.2189483216498,internal_correlated,2
22,33,34,0.005,bounded_honeycomb_memory_SDEM3,H,11,726,25500,24369,250.16024674940854,internal,2
22,33,34,0.005,bounded_honeycomb_memory_SDEM3,H,11,726,402300,401042,1964.502544855466,internal_correlated,2
6,9,10,0.007,bounded_honeycomb_memory_SDEM3,H,3,54,6300,4545,47.96313166595064,internal,2
6,9,10,0.007,bounded_honeycomb_memory_SDEM3,H,3,54,6300,4807,79.92440236546099,internal_correlated,2
10,15,16,0.007,bounded_honeycomb_memory_SDEM3,H,5,150,6300,4712,81.59900188283063,internal,2
10,15,16,0.007,bounded_honeycomb_memory_SDEM3,H,5,150,12700,10861,115.43110865703784,internal_correlated,2
14,21,22,0.007,bounded_honeycomb_memory_SDEM3,H,7,294,6300,4705,92.93998190481216,internal,2
14,21,22,0.007,bounded_honeycomb_memory_SDEM3,H,7,294,12700,11319,160.54041055520065,internal_correlated,2
18,27,28,0.007,bounded_honeycomb_memory_SDEM3,H,9,486,6300,4527,106.40524528804235,internal,2
18,27,28,0.007,bounded_honeycomb_memory_SDEM3,H,9,486,12700,11658,252.02107312576845,internal_correlated,2
22,33,34,0.007,bounded_honeycomb_memory_SDEM3,H,11,726,6300,4470,197.82912419829518,internal,2
22,33,34,0.007,bounded_honeycomb_memory_SDEM3,H,11,726,25500,23893,438.7869823167566,internal_correlated,2
6,9,10,0.01,bounded_honeycomb_memory_SDEM3,H,3,54,3100,1916,79.94264569017105,internal,2
6,9,10,0.01,bounded_honeycomb_memory_SDEM3,H,3,54,3100,1975,57.71226729801856,internal_correlated,2
10,15,16,0.01,bounded_honeycomb_memory_SDEM3,H,5,150,3100,1798,67.82169982395135,internal,2
10,15,16,0.01,bounded_honeycomb_memory_SDEM3,H,5,150,6300,4247,81.51135594327934,internal_correlated,2
14,21,22,0.01,bounded_honeycomb_memory_SDEM3,H,7,294,3100,1690,88.89075289526954,internal,2
14,21,22,0.01,bounded_honeycomb_memory_SDEM3,H,7,294,3100,1996,81.54899826762266,internal_correlated,2
18,27,28,0.01,bounded_honeycomb_memory_SDEM3,H,9,486,3100,1517,117.09689341462217,internal,2
18,27,28,0.01,bounded_honeycomb_memory_SDEM3,H,9,486,3100,1908,123.302083655959,internal_correlated,2
22,33,34,0.01,bounded_honeycomb_memory_SDEM3,H,11,726,3100,1568,177.12356087216176,internal,2
22,33,34,0.01,bounded_honeycomb_memory_SDEM3,H,11,726,3100,1840,304.1520965748932,internal_correlated,2
6,9,10,0.015,bounded_honeycomb_memory_SDEM3,H,3,54,3100,1671,255.10206576180644,internal,2
6,9,10,0.015,bounded_honeycomb_memory_SDEM3,H,3,54,3100,1718,139.16708165896125,internal_correlated,2
10,15,16,0.015,bounded_honeycomb_memory_SDEM3,H,5,150,3100,1595,82.62073711748235,internal,2
10,15,16,0.015,bounded_honeycomb_memory_SDEM3,H,5,150,3100,1552,74.18642399413511,internal_correlated,2
14,21,22,0.015,bounded_honeycomb_memory_SDEM3,H,7,294,3100,1522,92.89178183651529,internal,2
14,21,22,0.015,bounded_honeycomb_memory_SDEM3,H,7,294,3100,1569,82.25857765297405,internal_correlated,2
18,27,28,0.015,bounded_honeycomb_memory_SDEM3,H,9,486,3100,1529,127.06610440905206,internal,2
18,27,28,0.015,bounded_honeycomb_memory_SDEM3,H,9,486,3100,1544,212.9176888531074,internal_correlated,2
22,33,34,0.015,bounded_honeycomb_memory_SDEM3,H,11,726,3100,1535,287.8537124830764,internal,2
22,33,34,0.015,bounded_honeycomb_memory_SDEM3,H,11,726,3100,1529,425.5113671522122,internal_correlated,2
6,9,10,0.02,bounded_honeycomb_memory_SDEM3,H,3,54,3100,1612,253.9663684987463,internal,2
6,9,10,0.02,bounded_honeycomb_memory_SDEM3,H,3,54,3100,1584,167.42315100203268,internal_correlated,2
10,15,16,0.02,bounded_honeycomb_memory_SDEM3,H,5,150,3100,1534,84.59215291729197,internal,2
10,15,16,0.02,bounded_honeycomb_memory_SDEM3,H,5,150,3100,1545,66.49219833128154,internal_correlated,2
14,21,22,0.02,bounded_honeycomb_memory_SDEM3,H,7,294,3100,1525,79.16285110195167,internal,2
14,21,22,0.02,bounded_honeycomb_memory_SDEM3,H,7,294,3100,1533,87.2984226050321,internal_correlated,2
18,27,28,0.02,bounded_honeycomb_memory_SDEM3,H,9,486,3100,1575,103.7239068839699,internal,2
18,27,28,0.02,bounded_honeycomb_memory_SDEM3,H,9,486,3100,1562,178.44813503627665,internal_correlated,2
22,33,34,0.02,bounded_honeycomb_memory_SDEM3,H,11,726,3100,1516,290.21937218820676,internal,2
22,33,34,0.02,bounded_honeycomb_memory_SDEM3,H,11,726,3100,1541,400.2559370829258,internal_correlated,2
6,9,10,0.03,bounded_honeycomb_memory_SDEM3,H,3,54,3100,1551,211.4401668261271,internal,2
6,9,10,0.03,bounded_honeycomb_memory_SDEM3,H,3,54,3100,1558,175.14825292304158,internal_correlated,2
10,15,16,0.03,bounded_honeycomb_memory_SDEM3,H,5,150,3100,1530,126.21642198809423,internal,2
10,15,16,0.03,bounded_honeycomb_memory_SDEM3,H,5,150,3100,1562,89.45056333299726,internal_correlated,2
14,21,22,0.03,bounded_honeycomb_memory_SDEM3,H,7,294,3100,1511,87.09502590098418,internal,2
14,21,22,0.03,bounded_honeycomb_memory_SDEM3,H,7,294,3100,1519,90.81874850112945,internal_correlated,2
18,27,28,0.03,bounded_honeycomb_memory_SDEM3,H,9,486,3100,1562,188.20349155715667,internal,2
18,27,28,0.03,bounded_honeycomb_memory_SDEM3,H,9,486,3100,1540,265.5096679911949,internal_correlated,2
22,33,34,0.03,bounded_honeycomb_memory_SDEM3,H,11,726,3100,1516,568.1031567140017,internal,2
22,33,34,0.03,bounded_honeycomb_memory_SDEM3,H,11,726,3100,1559,533.238280935213,internal_correlated,2
6,9,10,0.0001,bounded_honeycomb_memory_SDEM3,V,3,54,1102300,1101221,36.716208919649944,internal,2
6,9,10,0.0001,bounded_honeycomb_memory_SDEM3,V,3,54,902300,901289,27.019080695696175,internal_correlated,2
10,15,16,0.0001,bounded_honeycomb_memory_SDEM3,V,5,150,100000000,99999977,11447.741271040868,internal,2
10,15,16,0.0001,bounded_honeycomb_memory_SDEM3,V,5,150,100000000,99999997,12025.133445740677,internal_correlated,2
14,21,22,0.0001,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,100000000,12704.340273069916,internal,2
14,21,22,0.0001,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,100000000,12640.319523254642,internal_correlated,2
18,27,28,0.0001,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,100000000,13774.953092172509,internal,2
18,27,28,0.0001,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,100000000,14264.130356053123,internal_correlated,2
22,33,34,0.0001,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,16284.208613289753,internal,2
22,33,34,0.0001,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,16931.362933672965,internal_correlated,2
6,9,10,0.0002,bounded_honeycomb_memory_SDEM3,V,3,54,502300,501218,75.2684338898398,internal,2
6,9,10,0.0002,bounded_honeycomb_memory_SDEM3,V,3,54,502300,501241,73.09458460076712,internal_correlated,2
10,15,16,0.0002,bounded_honeycomb_memory_SDEM3,V,5,150,100000000,99999851,11737.652481190627,internal,2
10,15,16,0.0002,bounded_honeycomb_memory_SDEM3,V,5,150,100000000,99999977,11499.931369335158,internal_correlated,2
14,21,22,0.0002,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,100000000,12866.091023316607,internal,2
14,21,22,0.0002,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,100000000,12891.415011557983,internal_correlated,2
18,27,28,0.0002,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,100000000,14137.865926925559,internal,2
18,27,28,0.0002,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,100000000,14998.684451685054,internal_correlated,2
22,33,34,0.0002,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,16671.997756841825,internal,2
22,33,34,0.0002,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,18876.255958699854,internal_correlated,2
6,9,10,0.0003,bounded_honeycomb_memory_SDEM3,V,3,54,402300,400970,176.96502470225096,internal,2
6,9,10,0.0003,bounded_honeycomb_memory_SDEM3,V,3,54,402300,400982,171.31370536237955,internal_correlated,2
10,15,16,0.0003,bounded_honeycomb_memory_SDEM3,V,5,150,100000000,99999415,11770.459858247312,internal,2
10,15,16,0.0003,bounded_honeycomb_memory_SDEM3,V,5,150,100000000,99999935,11619.431453944184,internal_correlated,2
