data_width,data_height,rounds,noise,circuit_style,preserved_observable,code_distance,num_qubits,num_shots,num_correct,total_processing_seconds,decoder,version
20,42,60,0.03,bounded_honeycomb_memory_SD6,-,20,2148,26067968,14272905,1.572141090000514,detection_fraction,2
4,9,12,0.0001,bounded_honeycomb_memory_SI1000,-,4,100,230400,228658,0.05802159901941195,detection_fraction,2
8,18,24,0.0001,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1794321,0.16499612998450175,detection_fraction,2
12,24,36,0.0001,bounded_honeycomb_memory_SI1000,-,12,748,5391360,5337416,0.33358684804989025,detection_fraction,2
16,33,48,0.0001,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,13000889,0.6696635060361587,detection_fraction,2
20,42,60,0.0001,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,25793478,0.9812573450035416,detection_fraction,2
4,9,12,0.0002,bounded_honeycomb_memory_SI1000,-,4,100,230400,226827,0.0520688840188086,detection_fraction,2
8,18,24,0.0002,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1777669,0.16881577501771972,detection_fraction,2
12,24,36,0.0002,bounded_honeycomb_memory_SI1000,-,12,748,5391360,5284757,0.33410203497624025,detection_fraction,2
16,33,48,0.0002,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,12867264,0.5959700150415301,detection_fraction,2
20,42,60,0.0002,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,25523972,0.9424823760055006,detection_fraction,2
4,9,12,0.0003,bounded_honeycomb_memory_SI1000,-,4,100,230400,225142,0.05452400801004842,detection_fraction,2
8,18,24,0.0003,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1761833,0.16028337698662654,detection_fraction,2
12,24,36,0.0003,bounded_honeycomb_memory_SI1000,-,12,748,5391360,5234289,0.32103468698915094,detection_fraction,2
16,33,48,0.0003,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,12739868,0.5790997680160217,detection_fraction,2
20,42,60,0.0003,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,25263033,0.9361201060237363,detection_fraction,2
4,9,12,0.0005,bounded_honeycomb_memory_SI1000,-,4,100,230400,221935,0.08637924096547067,detection_fraction,2
8,18,24,0.0005,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1729568,0.1736204480403103,detection_fraction,2
12,24,36,0.0005,bounded_honeycomb_memory_SI1000,-,12,748,5391360,5132146,0.504460799973458,detection_fraction,2
16,33,48,0.0005,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,12488435,0.6042000759625807,detection_fraction,2
20,42,60,0.0005,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,24753946,1.0868916569743305,detection_fraction,2
4,9,12,0.0007,bounded_honeycomb_memory_SI1000,-,4,100,230400,218787,0.06308271799935028,detection_fraction,2
8,18,24,0.0007,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1699044,0.21290454705012962,detection_fraction,2
12,24,36,0.0007,bounded_honeycomb_memory_SI1000,-,12,748,5391360,5037322,0.36968604201683775,detection_fraction,2
16,33,48,0.0007,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,12248687,0.6704927990213037,detection_fraction,2
20,42,60,0.0007,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,24269849,1.046149656001944,detection_fraction,2
4,9,12,0.001,bounded_honeycomb_memory_SI1000,-,4,100,230400,213999,0.065782540012151,detection_fraction,2
8,18,24,0.001,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1656134,0.18706378299975768,detection_fraction,2
12,24,36,0.001,bounded_honeycomb_memory_SI1000,-,12,748,5391360,4903323,0.3453667589928955,detection_fraction,2
16,33,48,0.001,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,11907971,0.6910317100118846,detection_fraction,2
20,42,60,0.001,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,23584833,1.121824875997845,detection_fraction,2
4,9,12,0.0015,bounded_honeycomb_memory_SI1000,-,4,100,230400,207277,0.0597547460347414,detection_fraction,2
8,18,24,0.0015,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1591124,0.16351050097728148,detection_fraction,2
12,24,36,0.0015,bounded_honeycomb_memory_SI1000,-,12,748,5391360,4696577,0.32987978303572163,detection_fraction,2
16,33,48,0.0015,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,11391301,0.6026339799864218,detection_fraction,2
20,42,60,0.0015,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,22543529,1.0332966219866648,detection_fraction,2
4,9,12,0.002,bounded_honeycomb_memory_SI1000,-,4,100,230400,200349,0.06256619998021051,detection_fraction,2
8,18,24,0.002,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1532464,0.1663978309952654,detection_fraction,2
12,24,36,0.002,bounded_honeycomb_memory_SI1000,-,12,748,5391360,4510145,0.34067113703349605,detection_fraction,2
16,33,48,0.002,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,10929431,0.6636227950220928,detection_fraction,2
20,42,60,0.002,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,21613748,1.0045565890031867,detection_fraction,2
4,9,12,0.003,bounded_honeycomb_memory_SI1000,-,4,100,230400,189041,0.057760905008763075,detection_fraction,2
8,18,24,0.003,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1430979,0.18187222897540778,detection_fraction,2
12,24,36,0.003,bounded_honeycomb_memory_SI1000,-,12,748,5391360,4199050,0.5544516050140373,detection_fraction,2
16,33,48,0.003,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,10148549,0.7195901960367337,detection_fraction,2
20,42,60,0.003,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,20051357,1.1396160480217077,detection_fraction,2
4,9,12,0.005,bounded_honeycomb_memory_SI1000,-,4,100,230400,171886,0.05867756198858842,detection_fraction,2
8,18,24,0.005,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1280262,0.17831552599091083,detection_fraction,2
12,24,36,0.005,bounded_honeycomb_memory_SI1000,-,12,748,5391360,3741714,0.4384982010233216,detection_fraction,2
16,33,48,0.005,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,9018029,0.8135061810025945,detection_fraction,2
20,42,60,0.005,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,17776207,1.296420209982898,detection_fraction,2
4,9,12,0.007,bounded_honeycomb_memory_SI1000,-,4,100,230400,160011,0.054603914031758904,detection_fraction,2
8,18,24,0.007,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1179662,0.18411611096234992,detection_fraction,2
12,24,36,0.007,bounded_honeycomb_memory_SI1000,-,12,748,5391360,3436690,0.37825101002817973,detection_fraction,2
16,33,48,0.007,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,8277521,0.7242617860320024,detection_fraction,2
20,42,60,0.007,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,16305443,1.2464013310382143,detection_fraction,2
4,9,12,0.01,bounded_honeycomb_memory_SI1000,-,4,100,230400,147366,0.10145849199034274,detection_fraction,2
8,18,24,0.01,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1083888,0.3294970670249313,detection_fraction,2
12,24,36,0.01,bounded_honeycomb_memory_SI1000,-,12,748,5391360,3158720,0.5098928589723073,detection_fraction,2
16,33,48,0.01,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,7603034,0.9286897020065226,detection_fraction,2
20,42,60,0.01,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,14977282,1.5830241230432875,detection_fraction,2
4,9,12,0.015,bounded_honeycomb_memory_SI1000,-,4,100,230400,134811,0.05708978796610609,detection_fraction,2
8,18,24,0.015,bounded_honeycomb_memory_SI1000,-,8,380,1811456,1000831,0.2042574990191497,detection_fraction,2
12,24,36,0.015,bounded_honeycomb_memory_SI1000,-,12,748,5391360,2925435,0.4390950580127537,detection_fraction,2
16,33,48,0.015,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,7059077,0.8727975679794326,detection_fraction,2
20,42,60,0.015,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,13927765,1.7777852949802764,detection_fraction,2
4,9,12,0.02,bounded_honeycomb_memory_SI1000,-,4,100,230400,127763,0.061184501042589545,detection_fraction,2
8,18,24,0.02,bounded_honeycomb_memory_SI1000,-,8,380,1811456,961613,0.22387764300219715,detection_fraction,2
12,24,36,0.02,bounded_honeycomb_memory_SI1000,-,12,748,5391360,2821376,0.4836433879681863,detection_fraction,2
16,33,48,0.02,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,6827746,1.011441235023085,detection_fraction,2
20,42,60,0.02,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,13484284,1.7642553499899805,detection_fraction,2
4,9,12,0.03,bounded_honeycomb_memory_SI1000,-,4,100,230400,121430,0.060437648033257574,detection_fraction,2
8,18,24,0.03,bounded_honeycomb_memory_SI1000,-,8,380,1811456,928566,0.2470641640247777,detection_fraction,2
12,24,36,0.03,bounded_honeycomb_memory_SI1000,-,12,748,5391360,2741872,0.5595749850035645,detection_fraction,2
16,33,48,0.03,bounded_honeycomb_memory_SI1000,-,16,1358,13136896,6658647,1.7735043339780532,detection_fraction,2
20,42,60,0.03,bounded_honeycomb_memory_SI1000,-,20,2148,26067968,13178453,2.2723116310080513,detection_fraction,2
4,9,12,0.0001,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,230108,0.03360692295245826,detection_fraction,2
8,18,24,0.0001,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1808899,0.11273578100372106,detection_fraction,2
12,24,36,0.0001,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,5382889,0.22989780898205936,detection_fraction,2
16,33,48,0.0001,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,13115235,0.4422615950461477,detection_fraction,2
20,42,60,0.0001,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,26023705,0.6502659699763171,detection_fraction,2
4,9,12,0.0002,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,229750,0.03478739398997277,detection_fraction,2
8,18,24,0.0002,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1806078,0.10662952496204525,detection_fraction,2
12,24,36,0.0002,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,5373761,0.26255590899381787,detection_fraction,2
16,33,48,0.0002,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,13093699,0.3931420180015266,detection_fraction,2
20,42,60,0.0002,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,25980540,0.6796497360337526,detection_fraction,2
4,9,12,0.0003,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,229434,0.045679557020775974,detection_fraction,2
8,18,24,0.0003,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1803282,0.11884022201411426,detection_fraction,2
12,24,36,0.0003,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,5365089,0.26830280997091904,detection_fraction,2
16,33,48,0.0003,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,13072001,0.4999330110149458,detection_fraction,2
20,42,60,0.0003,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,25936716,0.6881726929568686,detection_fraction,2
4,9,12,0.0005,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,228889,0.031078160973265767,detection_fraction,2
8,18,24,0.0005,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1797693,0.1303204969735816,detection_fraction,2
12,24,36,0.0005,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,5348364,0.28159955801675096,detection_fraction,2
16,33,48,0.0005,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,13028795,0.46602895500836894,detection_fraction,2
20,42,60,0.0005,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,25850444,0.8085877749836072,detection_fraction,2
4,9,12,0.0007,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,228367,0.0395317540387623,detection_fraction,2
8,18,24,0.0007,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1792481,0.1390582289895974,detection_fraction,2
12,24,36,0.0007,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,5331666,0.30354914302006364,detection_fraction,2
16,33,48,0.0007,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,12987219,0.5159268249990419,detection_fraction,2
20,42,60,0.0007,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,25764103,0.6647703129565343,detection_fraction,2
4,9,12,0.001,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,227524,0.04555688501568511,detection_fraction,2
8,18,24,0.001,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1783927,0.13083854294382036,detection_fraction,2
12,24,36,0.001,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,5306295,0.3089054219890386,detection_fraction,2
16,33,48,0.001,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,12922870,0.4836667329655029,detection_fraction,2
20,42,60,0.001,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,25636226,0.797808816016186,detection_fraction,2
4,9,12,0.0015,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,226078,0.03780820302199572,detection_fraction,2
8,18,24,0.0015,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1770547,0.10777174099348485,detection_fraction,2
12,24,36,0.0015,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,5264124,0.2319216759642586,detection_fraction,2
16,33,48,0.0015,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,12821178,0.4140062499791384,detection_fraction,2
20,42,60,0.0015,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,25425748,0.6600427779485472,detection_fraction,2
4,9,12,0.002,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,224559,0.04494513897225261,detection_fraction,2
8,18,24,0.002,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1758482,0.16003672499209642,detection_fraction,2
12,24,36,0.002,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,5224159,0.27353292098268867,detection_fraction,2
16,33,48,0.002,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,12714977,0.4442945659975521,detection_fraction,2
20,42,60,0.002,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,25219469,0.8655443719471805,detection_fraction,2
4,9,12,0.003,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,221912,0.03631058498285711,detection_fraction,2
8,18,24,0.003,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1731568,0.11999495199415833,detection_fraction,2
12,24,36,0.003,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,5145925,0.2412707139737904,detection_fraction,2
16,33,48,0.003,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,12520326,0.5178457809961401,detection_fraction,2
20,42,60,0.003,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,24820273,0.7801746339537203,detection_fraction,2
4,9,12,0.005,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,216810,0.030485996045172215,detection_fraction,2
8,18,24,0.005,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1683733,0.1104525980190374,detection_fraction,2
12,24,36,0.005,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,4996570,0.2273256769985892,detection_fraction,2
16,33,48,0.005,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,12142810,0.5884768569958396,detection_fraction,2
20,42,60,0.005,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,24065566,0.7020074219908565,detection_fraction,2
4,9,12,0.007,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,212095,0.04696079599671066,detection_fraction,2
8,18,24,0.007,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1638973,0.13683696801308542,detection_fraction,2
12,24,36,0.007,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,4855614,0.3417223310098052,detection_fraction,2
16,33,48,0.007,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,11794110,0.6296555320150219,detection_fraction,2
20,42,60,0.007,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,23356472,1.1356562040164135,detection_fraction,2
4,9,12,0.01,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,204822,0.04612588800955564,detection_fraction,2
8,18,24,0.01,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1578569,0.13747367699397728,detection_fraction,2
12,24,36,0.01,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,4664518,0.2894631529925391,detection_fraction,2
16,33,48,0.01,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,11318043,0.5403594299568795,detection_fraction,2
20,42,60,0.01,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,22400343,0.6962062849779613,detection_fraction,2
4,9,12,0.015,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,194676,0.037662463961169124,detection_fraction,2
8,18,24,0.015,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1489950,0.1284088310203515,detection_fraction,2
12,24,36,0.015,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,4387174,0.3359078629873693,detection_fraction,2
16,33,48,0.015,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,10632067,0.6421595570282079,detection_fraction,2
20,42,60,0.015,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,21023431,0.8209399720071815,detection_fraction,2
4,9,12,0.02,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,186244,0.03760143800172955,detection_fraction,2
8,18,24,0.02,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1413564,0.11770668800454587,detection_fraction,2
12,24,36,0.02,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,4155092,0.24301492504309863,detection_fraction,2
16,33,48,0.02,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,10054100,0.4779099130537361,detection_fraction,2
20,42,60,0.02,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,19871938,1.0607066130032763,detection_fraction,2
4,9,12,0.03,bounded_honeycomb_memory_sheared_EM3_v1,-,4,100,230400,172781,0.038580171996727586,detection_fraction,2
8,18,24,0.03,bounded_honeycomb_memory_sheared_EM3_v1,-,8,380,1811456,1294613,0.12163091899128631,detection_fraction,2
12,24,36,0.03,bounded_honeycomb_memory_sheared_EM3_v1,-,12,748,5391360,3799328,0.3104503119830042,detection_fraction,2
16,33,48,0.03,bounded_honeycomb_memory_sheared_EM3_v1,-,16,1358,13136896,9166091,0.49686189298518,detection_fraction,2
20,42,60,0.03,bounded_honeycomb_memory_sheared_EM3_v1,-,20,2148,26067968,18099589,0.8480563759803772,detection_fraction,2
4,9,12,0.0001,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,230241,0.17900863202521577,detection_fraction,2
8,18,24,0.0001,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1809768,0.8191935490467586,detection_fraction,2
12,24,36,0.0001,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,5386485,1.8141101169749163,detection_fraction,2
16,33,48,0.0001,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,13125267,3.079348133003805,detection_fraction,2
20,42,60,0.0001,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,26044722,4.998597511963453,detection_fraction,2
4,9,12,0.0002,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,229997,0.17357122397515923,detection_fraction,2
8,18,24,0.0002,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1808328,0.7618186569889076,detection_fraction,2
12,24,36,0.0002,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,5381995,1.5859154460486025,detection_fraction,2
16,33,48,0.0002,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,13113655,3.458770727040246,detection_fraction,2
20,42,60,0.0002,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,26021288,4.916879586002324,detection_fraction,2
4,9,12,0.0003,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,229882,0.19993601000169292,detection_fraction,2
8,18,24,0.0003,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1806633,0.8395739659899846,detection_fraction,2
12,24,36,0.0003,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,5376664,1.8017210449906997,detection_fraction,2
16,33,48,0.0003,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,13101558,3.0852192300371826,detection_fraction,2
20,42,60,0.0003,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,25998037,5.369517378974706,detection_fraction,2
4,9,12,0.0005,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,229466,0.23110219702357426,detection_fraction,2
8,18,24,0.0005,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1803299,0.8405611420166679,detection_fraction,2
12,24,36,0.0005,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,5367295,1.8030518789892085,detection_fraction,2
16,33,48,0.0005,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,13077826,3.1479129689978436,detection_fraction,2
20,42,60,0.0005,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,25951639,6.31572364398744,detection_fraction,2
4,9,12,0.0007,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,229016,0.18378855800256133,detection_fraction,2
8,18,24,0.0007,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1800261,0.7766583240008913,detection_fraction,2
12,24,36,0.0007,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,5357902,1.9716922880033962,detection_fraction,2
16,33,48,0.0007,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,13054682,3.646050127048511,detection_fraction,2
20,42,60,0.0007,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,25906184,6.432256540982053,detection_fraction,2
4,9,12,0.001,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,228496,0.2071989569813013,detection_fraction,2
8,18,24,0.001,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1795698,0.9078282830305398,detection_fraction,2
12,24,36,0.001,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,5343804,1.8641794900177047,detection_fraction,2
16,33,48,0.001,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,13020422,3.9349749439861625,detection_fraction,2
20,42,60,0.001,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,25837489,6.917728199972771,detection_fraction,2
4,9,12,0.0015,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,227484,0.18367936700815335,detection_fraction,2
8,18,24,0.0015,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1787422,0.7920932039851323,detection_fraction,2
12,24,36,0.0015,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,5319357,1.577623739023693,detection_fraction,2
16,33,48,0.0015,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,12963628,3.3478261660202406,detection_fraction,2
20,42,60,0.0015,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,25724439,5.756956324039493,detection_fraction,2
4,9,12,0.002,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,226483,0.20163390797097236,detection_fraction,2
8,18,24,0.002,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1779911,0.9275641679996625,detection_fraction,2
12,24,36,0.002,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,5298348,1.8579695240478031,detection_fraction,2
16,33,48,0.002,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,12906488,3.1723044730024412,detection_fraction,2
20,42,60,0.002,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,25609162,4.868359997984953,detection_fraction,2
4,9,12,0.003,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,224601,0.19004657299956307,detection_fraction,2
8,18,24,0.003,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1764886,0.797799185034819,detection_fraction,2
12,24,36,0.003,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,5251574,1.7850262559950352,detection_fraction,2
16,33,48,0.003,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,12795304,3.1037698250147514,detection_fraction,2
20,42,60,0.003,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,25388414,5.022190597024746,detection_fraction,2
4,9,12,0.005,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,221042,0.2137550960178487,detection_fraction,2
8,18,24,0.005,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1734842,0.775972958013881,detection_fraction,2
12,24,36,0.005,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,5163046,1.7335446780198254,detection_fraction,2
16,33,48,0.005,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,12579050,2.9915117159835063,detection_fraction,2
20,42,60,0.005,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,24957505,5.709746504959185,detection_fraction,2
4,9,12,0.007,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,217642,0.3591801970032975,detection_fraction,2
8,18,24,0.007,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1706354,0.8988099189591594,detection_fraction,2
12,24,36,0.007,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,5079054,1.6476660330081359,detection_fraction,2
16,33,48,0.007,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,12368313,3.174109073006548,detection_fraction,2
20,42,60,0.007,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,24543206,4.806861488963477,detection_fraction,2
4,9,12,0.01,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,212911,0.1877865880378522,detection_fraction,2
8,18,24,0.01,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1666453,0.8397256120224483,detection_fraction,2
12,24,36,0.01,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,4955845,1.6729042980005033,detection_fraction,2
16,33,48,0.01,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,12069981,3.1532031139940955,detection_fraction,2
20,42,60,0.01,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,23955072,5.684651001007296,detection_fraction,2
4,9,12,0.015,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,205382,0.17738514300435781,detection_fraction,2
8,18,24,0.015,bounded_honeycomb_memory_sheared_EM3_v2,-,8,380,1811456,1602969,0.774379163980484,detection_fraction,2
12,24,36,0.015,bounded_honeycomb_memory_sheared_EM3_v2,-,12,748,5391360,4769496,1.8067218129872344,detection_fraction,2
16,33,48,0.015,bounded_honeycomb_memory_sheared_EM3_v2,-,16,1358,13136896,11612144,3.358788818004541,detection_fraction,2
20,42,60,0.015,bounded_honeycomb_memory_sheared_EM3_v2,-,20,2148,26067968,23039408,5.6224451049929485,detection_fraction,2
4,9,12,0.02,bounded_honeycomb_memory_sheared_EM3_v2,-,4,100,230400,198169,0.19631235499400645,detection_fraction,2
